pred,label1,label1_occurrence,label2,label2_occurrence,label3,label3_occurrence,label1_full,label2_full,label3_full,index,Unnamed: 11
614,pedr,100.0,scooby,100.0,surf,100.0,pedro,scooby,surfava,E eu que sonhei que surfava com Pedro Scooby.,
637,trist,100.0,fiqu,12.4,cas,7.2,triste,,,Sonhei que tinha amigas. Agora acordei e estou triste.,
83,barb,100.0,tir,31.2,bigod,12.5,barba,,,Sonhei que tinha barba essa noite .,
196,dorm,100.0,acord,7.2,cas,7.2,dormindo,,,Eu sonhei que estava dormindo.,
86,misericord,100.0,grav,22.2,ia,8.3,misericordia,,,Sonhei que Ivete tinha morrido. Misericórdia .,
241,pra,100.0,caramb,23.2,ia,7.3,praia,,ia,Sonhei que ia na praia e pegava uma marquinha babado.,
530,sortei,100.0,ganh,94.4,faz,22.2,sorteio,ganhado,,Hoje sonhei que tinha ganhado um sorteio.,
304,adot,100.0,crianc,100.0,cachorr,11.1,adotado,crianca,,Sonhei que tinha adotado uma criança! Acordei desesperado!,
222,mil,100.0,ganh,69.6,rea,17.4,mil,,,Sonhei que tirava mil na redação.,
17,namor,100.0,trist,100.0,dia,9.7,namorava,triste,dia,Sonhei que namorava. Vou passar o dia triste.,
90,saudad,100.0,nov,9.9,volt,9.0,saudades,,,"Sonhei que estava [oculto] ela. Oh saudades, viu.",
413,cheg,100.0,cas,13.9,atras,8.9,chegado,,,Sonhei que minhas coisas da Shein tinham chegado.,
361,tim,100.0,jog,14.8,ganh,11.1,time,,,Sonhei que um time hoje leva uma surra.,
616,anitt,100.0,cham,14.3,peg,14.3,anitta,,,Sonhei que eu era amigo da Anitta.,
383,beij,100.0,car,6.2,pesso,6.2,beijei,,,Sonhei que eu beijei ele.,
620,deolan,100.0,filh,75.0,morr,25.0,deolane,,morria,"Meu Deus, sonhei que a Deolane morria.",
221,maril,100.0,mendonc,83.3,show,66.7,marilia,mendonca,,Sonhei que eu pedia Uber para Marília Mendonça.,
98,ganh,100.0,gent,6.4,aniversari,4.3,ganhava,,,Sonhei que eu ganhava uma camiseta bem bonita.,
320,neym,100.0,namor,11.8,bairr,5.9,neymar,,,"Mano, sonhei que eu mamava muito o Neymar.",
251,tatuag,100.0,faz,96.9,quer,18.8,tatuagem,fazendo,,Sonhei que estava fazendo minha tatuagem. Já acordei ansiosa.,
413,cheg,100.0,cas,13.9,atras,8.9,chegado,,,Hoje sonhei que meu computador tinha chegado e era falsificado.,
72,peg,100.0,cas,13.8,fic,8.3,pegando,,,Sonhei que estava pegando o Kevi Johnny.,
54,calv,100.0,fic,40.0,pesadel,14.3,calvo,,,"Sonhei que era calvo, que desespero .",
605,quebr,100.0,com,7.0,celul,5.6,quebrava,,,Sonhei que meu irmão quebrava um palito dentro do olho.,
553,nov,100.0,grav,12.5,quer,5.8,novo,,,Sonhei que usava aparelho de novo .,
136,grav,100.0,aparec,1.1,gent,1.1,gravida,,,Sonhei que estava grávida.,
203,conhec,100.0,pesso,9.4,fal,8.1,conheci,,,Sonhei que conheci o Will Smith.,
590,nen,100.0,menin,33.3,ganh,20.0,nenem,,,Eu sonhei que tinha tido um neném. Meu pai.,
7,churrasc,100.0,lul,22.2,beb,11.1,churrasco,lula,,Sonhei que estava em um churrasco com o Lula .,
600,loucur,100.0,compr,8.6,namor,8.6,loucura,,,Eu sonhei que o Hozier era meu professor? Que loucura.,
192,roub,100.0,celul,13.0,carr,7.2,roubaram,,,Sonhei que fiquei triste porque roubaram meus brigadeiros.,
607,bat,100.0,menin,18.1,car,11.7,bate,,,Sonhei que estava em um rolê de bate-bola.,
491,entrad,100.0,bbb,21.1,cas,15.8,entrado,,,Sonhei que tinha entrado dentro da van do Louis.,
127,namor,100.0,menin,4.8,car,3.5,namorando,,,Sonhei que estava namorando a Dot.,
371,cabel,100.0,cort,100.0,fic,7.4,cabelo,cortei,,"Sonhei que cortei meu cabelo, acho que vou tornar realidade.",
135,cabel,100.0,cort,100.0,horrivel,7.1,cabelo,cortava,,Sonhei que cortava o cabelo.,
90,saudad,100.0,nov,9.9,volt,9.0,saudades,,,"Sonhei que estava jogando meu futsal, saudades.",
431,casament,100.0,ped,38.9,namor,16.7,casamento,,,Sonhei que estava no casamento do Namjoon.,
618,maldiv,100.0,realidad,33.3,acord,16.7,maldivas,,,Sonhei que estava nas Maldivas e acordei no meu quarto.,
491,entrad,100.0,bbb,21.1,cas,15.8,entrado,,,Sonhei que a MC Rebecca tinha entrado na Fazenda.,
571,sobrinh,100.0,grav,20.0,amig,13.3,sobrinho,,,Sonhei que eu ganhava mais um sobrinho.,
115,dia,100.0,pass,40.0,gent,8.4,dia,,,"Bom dia, hoje sonhei que tinha seis dedos no pé.",
618,maldiv,100.0,realidad,33.3,acord,16.7,maldivas,,,Sonhei que estava nas Maldivas. Por que acordei?,
376,gem,100.0,grav,25.6,menin,15.4,gemeos,,,Sonhei que eu era dinda de gêmeos.,
146,dirig,100.0,carr,21.7,onibus,7.2,dirigia,,onibus,E eu que sonhei que dirigia um ônibus? .,
619,pedr,100.0,sampai,100.0,show,33.3,pedro,sampaio,show,Sonhei que estava em um show do Pedro Sampaio .,
508,brac,100.0,faz,16.7,fic,14.6,braco,,,"Sonhei que estava com meu braço todo musculoso , meta.",
57,bts,100.0,show,72.7,brasil,27.3,bts,show,,Sonhei que tinha ido a um show do BTS.,
90,saudad,100.0,nov,9.9,volt,9.0,saudades,novo,,Hoje sonhei que estava entrando no MSN de novo... saudades.,
589,abrac,100.0,cas,12.1,deu,12.1,abracava,,,Sonhei que abraçava a Miley.,
639,sinal,100.0,namor,60.0,acho,10.0,sinal,,,"Sonhei que eu tinha dois esta noite, é um sinal?",
297,carr,100.0,acident,10.3,compr,10.3,carro,,comprava,Sonhei que comprava um carro da Nike.,
203,conhec,100.0,pesso,9.4,fal,8.1,conhecia,,,Eu sonhei que conhecia o Benedict.,
98,ganh,100.0,gent,6.4,aniversari,4.3,ganhava,,,Sonhei que o Leclerc ganhava neste ano.,
586,peg,100.0,amig,6.5,fog,6.5,pegava,,,Sonhei que eu pegava a Laís e o Gustavo .,
121,papa,100.0,filh,13.6,vai,13.6,papai,,vai,Sonhei que meu irmão vai ser papai de menina.,
136,grav,100.0,aparec,1.1,gent,1.1,gravida,,,Sonhei que estava grávida.,
380,cabec,100.0,rasp,100.0,sozinh,25.0,cabeca,raspado,sozinho,Eu sonhei que tinha raspado a cabeça sozinho.,
620,deolan,100.0,filh,75.0,morr,25.0,deolane,filha,,Sonhei que eu era filha da Deolane .,
211,dinheir,100.0,ganh,34.8,cont,21.7,dinheiro,,,Sonhei que clonava dinheiro.,
373,fum,100.0,cigarr,10.9,bas,7.3,fumando,,,"Porra, sonhei que estava fumando. Deus me livre desse pesadelo.",
621,libert,100.0,flameng,30.8,ganh,23.1,libertadores,,,Sonhei que o Verdão estava na semifinal da Libertadores.,
519,vizinh,93.3,fal,20.0,gost,20.0,vizinha,,,Sonhei que a Ariana Grande era minha vizinha.,
622,par,100.0,put,23.2,grav,8.5,parado,,,Sonhei que a Rondesp tinha me parado.,
485,pass,100.0,faz,7.1,cas,5.9,passavam,,,Sonhei que passavam glitter na minha bunda.,
623,colic,100.0,achand,20.0,grav,20.0,colica,,,"Sonhei que estava com cólica, acordei e estou com cólica.",
347,amig,100.0,cas,10.2,faz,9.1,amigos,,,Sonhei que todos os personagens de Friends eram meus amigos.,
373,fum,100.0,cigarr,10.9,bas,7.3,fumava,,,"Tive um pesadelo horrível, sonhei que fumava .",
179,buqu,100.0,flor,100.0,ganh,80.0,buque,flores,ganhava,Sonhei que ganhava um buquê de flores.,
203,conhec,100.0,pesso,9.4,fal,8.1,conhecia,,,"Sonhei que no show eu as conhecia, juro, viu.",
434,viaj,100.0,ia,13.2,amig,9.2,viajando,,,Sonhei que estava viajando. Aff.,
53,ocul,100.0,quebr,28.6,achad,14.3,oculos,,,Sonhei que vendia muitos óculos.,
511,trans,100.0,gent,10.3,car,7.7,transava,gente,,Gente? Sonhei que transava com meu ex. Que doideira .,
190,com,100.0,vontad,14.4,quer,5.6,comendo,,,Sonhei que estava comendo hambúrguer.,
637,trist,100.0,fiqu,12.4,cas,7.2,triste,,,Sonhei que eu era amiga do Zero. Acordei triste .,
584,onlyfans,100.0,cri,25.0,jao,25.0,onlyfans,,jao,Eu sonhei que o Jão tinha um OnlyFans.,
214,filh,100.0,lind,12.1,dia,9.5,filha,,,Sonhei que o boy tinha uma filha ilegítima. EITA.,
431,casament,100.0,ped,38.9,namor,16.7,casamento,,,"Meu Deus, sonhei que estava no casamento de alguém.",
217,trabalh,100.0,faz,10.4,fic,8.2,trabalho,,,Sonhei que meu trabalho do Bob Wilson deu tudo errado.,
625,dent,100.0,quebr,100.0,assust,12.5,dente,quebrado,,Sonhei que eu tinha quebrado meu dente .,
499,show,100.0,faz,11.2,chor,6.1,show,,,Sonhei que fui no show do (G)I-DLE.,
316,lev,100.0,tir,17.7,car,13.9,leve,,,"Sonhei que [oculto] na porrada, acordei até leve .",
91,eleico,100.0,lul,100.0,ganh,70.0,eleicoes,lula,ganhava,"Sonhei que Lula ganhava as eleições, véi .",
250,ganh,100.0,gent,5.9,lind,5.9,ganhava,,,Sonhei que o Sainz ganhava o GP de Barcelona.,
248,,100.0,aaron,0.0,abacat,0.0,,,,Sonhei que eu estava com o PA.,
658,bbb,100.0,ganh,20.0,convid,10.0,bbb,,,Sonhei que tinha ido para o BBB.,
173,jog,100.0,faz,8.7,bich,7.1,jogava,,,Sonhei que jogava GTA San Andreas com mod de Evangelion.,
190,com,100.0,vontad,14.4,quer,5.6,comendo,,,"Sonhei que estava comendo churros, acordei triste.",
425,celul,100.0,quebr,100.0,seman,21.4,celular,quebrava,,Sonhei que meu celular quebrava.,
242,buqu,100.0,ganh,100.0,aniversari,28.6,buques,ganhei,,Sonhei que ganhei vários buquês.,
54,calv,100.0,fic,40.0,pesadel,14.3,calvo,,,"Sonhei que eu era muito calvo, medo.",
95,carec,100.0,fic,28.6,chor,9.5,careca,,,Hoje sonhei que estava careca.,
47,assum,100.0,namor,18.8,mae,15.6,assumia,,,"Ontem sonhei que ele assumia ela, medo.",
241,pra,100.0,caramb,23.2,ia,7.3,praia,,,Sonhei que conhecia o PA em uma praia de Guarapari.,
203,conhec,100.0,pesso,9.4,fal,8.1,conhecia,,,"Nossa, sonhei que conhecia o Hamilton. ",
17,namor,100.0,trist,100.0,dia,9.7,namorava,triste,,"Sonhei que a gente namorava, acordei triste.",
127,namor,100.0,menin,4.8,car,3.5,namorava,,,Sonhei que namorava a Viih Tube.,
606,cabel,100.0,curtinh,100.0,cort,95.2,cabelo,curtinho,cortado,Sonhei que tinha cortado meu cabelo curtinho.,
248,,100.0,aaron,0.0,abacat,0.0,,,,Sonhei que eu tinha me casado. Meu Deus!,
648,disney,100.0,gent,9.5,ter,9.5,disney,,,"Sonhei que estava na Disney. Infelizmente, acordei.",
553,nov,100.0,grav,12.5,quer,5.8,novo,,,Sonhei que largava tudo e ia para Curitiba de novo.,
362,unha,100.0,quebr,80.0,carn,20.0,unha,quebrado,,"Sonhei que tinha quebrado minha unha, foi triste.",
626,coloc,100.0,silicon,100.0,feliz,25.0,colocado,silicone,,Sonhei que tinha colocado silicone.,
203,conhec,100.0,pesso,9.4,fal,8.1,conheci,,,"Sonhei que conheci a Hunter Schafer, que saco.",
46,com,100.0,vontad,10.8,faz,9.6,comendo,,,Sonhei que estava comendo guacamole com Doritos.,
571,sobrinh,100.0,grav,20.0,amig,13.3,sobrinho,,,"Sonhei que tinha conhecido meu sobrinho, estou muito mal agora.",
399,morr,100.0,car,4.9,lembr,4.9,morria,,,E eu sonhei que morria em um tsunami.,
373,fum,100.0,cigarr,10.9,bas,7.3,fumar,,,"Sonhei que tinha começado a fumar, é um sinal?",
235,tom,100.0,banh,8.3,holland,6.4,tomando,banho,,Sonhei que estava tomando banho de banheira ouvindo esse álbum.,
366,volt,100.0,cas,6.0,fic,6.0,voltava,,,Sonhei que voltava a fotografar.,
485,pass,100.0,faz,7.1,cas,5.9,passar,,,"Eu sonhei que ""Cordel Encantado"" voltava a passar.",
121,papa,100.0,filh,13.6,vai,13.6,papai,,,Sonhei que ia ser papai.,
399,morr,100.0,car,4.9,lembr,4.9,morri,,,"Sonhei que eu morri, tem algum significado?",
492,pai,100.0,menin,66.7,lind,22.2,pai,menino,,"Menino, eu sonhei que era pai.",
627,apaixon,100.0,menin,87.5,namor,50.0,apaixonado,menina,,Sonhei que estava apaixonado por uma menina.,
475,viola,100.0,toc,75.0,aprend,16.7,violao,tocar,,Sonhei que eu sabia tocar violão? .,
628,billi,100.0,morr,22.2,quer,22.2,billie,,,Sonhei que eu era o melhor amigo da Billie .,
515,entrav,100.0,cas,45.2,gat,12.9,entrava,,,Sonhei que entrava na academia e ficava muito lindo.,
523,jao,100.0,show,77.8,ia,27.8,jao,show,ia,Sonhei que eu ia no show do Jão!,
499,show,100.0,faz,11.2,chor,6.1,show,,,Sonhei que estava no show da Avril.,
600,loucur,100.0,compr,8.6,namor,8.6,loucura,comprei,,"Sonhei que comprei um i30, que loucura .",
432,feit,100.0,fic,10.3,faz,7.7,feito,,,Eu sonhei que o Nicão tinha feito sucesso.,
253,fic,100.0,car,10.0,quer,10.0,ficava,,,E eu que sonhei que ficava com o PA.,
208,conchinh,100.0,dorm,50.0,abandon,12.5,conchinha,dormindo,abandonada,"Sonhei que estava dormindo de conchinha e acordei sozinha, abandonada.",
459,mensag,99.0,mand,97.1,fal,12.7,mensagem,mandou,,Como assim eu sonhei que ele me mandou mensagem? .,
597,trisal,100.0,namor,40.0,dia,20.0,trisal,,,Sonhei que estava em um trisal. Medo!,
499,show,100.0,faz,11.2,chor,6.1,show,faz,,Sonhei que a Charli faz um show na minha rua.,
127,namor,100.0,menin,4.8,car,3.5,namorando,,carrey,Sonhei que estava namorando o Jim Carrey.,
240,usand,100.0,drog,14.7,blus,5.9,usando,,,Sonhei que queriam me matar usando uma tesoura sem ponta.,
136,grav,100.0,aparec,1.1,gent,1.1,gravida,,,Hoje sonhei que estava grávida.,
227,pra,100.0,ia,13.3,amig,6.7,praia,ia,,Sonhei que eu ia para a praia.,
433,convers,100.0,gent,13.7,volt,9.6,conversado,,,Sonhei que tinha conversado com ela. Agora estou mal.,
250,ganh,100.0,gent,5.9,lind,5.9,ganhou,,,Sonhei que minha sogra ganhou na Mega-Sena.,
567,compr,100.0,faz,7.1,ia,6.7,comprado,,,Assisti tanto Evangelion que sonhei que tinha comprado uma mini-Rei.,
540,cop,100.0,aceit,14.3,ando,14.3,copa,,,Sonhei que estava jogando na Copa.,
34,program,100.0,faz,20.0,acontec,13.3,programa,,,Sonhei que fui a um prostíbulo de garotos de programa.,
524,brux,100.0,alma,20.0,cant,20.0,bruxo,,,Eu sonhei que eu era um bruxo.,
567,compr,100.0,faz,7.1,ia,6.7,comprava,,,Eu sonhei que comprava um sobretudo muito legal.,
631,cheir,100.0,po,33.3,compr,11.1,cheirando,,,"Sonhei que estava cheirando key, mano .",
133,piercing,100.0,coloc,25.0,perd,16.7,piercing,,,"Ai, sonhei que minha mãe me deixava por um piercing.",
299,process,100.0,cois,25.0,escritori,25.0,processado,,,Sonhei que eu estava sendo processado.,
636,bal,100.0,faz,15.4,comig,7.7,bala,,,Sonhei que eu estava usando bala.,
567,compr,100.0,faz,7.1,ia,6.7,comprava,,,Sonhei que comprava um caiaque de presente para Anna. ,
392,amor,100.0,faz,73.3,mulh,13.3,amor,fazendo,,Sonhei que estava fazendo amor e acordei satisfeito.,
200,prov,100.0,faz,66.7,escol,11.9,prova,,,Sonhei que reprovei na prova de geografia.,
94,namor,100.0,tra,100.0,chor,14.3,namorado,traindo,,Sonhei que meu namorado estava me traindo.,
411,fer,100.0,dia,25.0,errad,16.7,ferias,,,"Sonhei que estava de férias com o ex, mano.",
524,brux,100.0,alma,20.0,cant,20.0,bruxa,,cantado,Sonhei que a liberdade da minha bruxa tinha cantado.,
439,cuid,100.0,beb,20.5,cas,13.6,cuidava,,,Sonhei que cuidava de uma neném recém-nascida.,
485,pass,100.0,faz,7.1,cas,5.9,passar,,,Sonhei que tinha conseguido passar para a Rural.,
633,lia,100.0,livr,21.4,cart,14.3,lia,,,Eu sonhei que lia Shakespeare.,
587,mat,100.0,pesso,66.7,sinistr,16.7,mataram,,,Sonhei que me mataram.,
255,lug,100.0,amor,12.5,bonit,12.5,lugar,,,Sonhei que estava no meu lugar favorito.,
586,peg,100.0,amig,6.5,fog,6.5,pegava,,,Sonhei que pegava o .,
146,dirig,100.0,carr,21.7,onibus,7.2,dirigindo,,,Sonhei que eu estava dirigindo um Porsche.,
634,brac,100.0,tatu,100.0,aut,10.0,braco,tatuado,,Sonhei que estava com o braço todo tatuado.,
245,nev,100.0,fri,22.9,sent,11.4,nevando,,,Sonhei que estava nevando aqui no Brasil .,
166,mat,100.0,quer,51.6,car,9.5,matar,queria,,Sonhei que a minha ex queria me matar .,
553,nov,100.0,grav,12.5,quer,5.8,novo,,,Sonhei que Bolsonaro ganhava a eleição de novo.,
135,cabel,100.0,cort,100.0,horrivel,7.1,cabelo,cortava,,Sonhei que cortava o cabelo.,
251,tatuag,100.0,faz,96.9,quer,18.8,tatuagem,fazendo,,Sonhei que estava fazendo uma tatuagem . Poxa.,
54,calv,100.0,fic,40.0,pesadel,14.3,calvo,,pesadelo,"Tive um pesadelo hoje, caramba. Sonhei que era calvo.",
567,compr,100.0,faz,7.1,ia,6.7,compras,fazendo,,Sonhei que estava fazendo compras.,
589,abrac,100.0,cas,12.1,deu,12.1,abracava,,,Sonhei que abraçava o João Vitor.,
119,grav,100.0,vitim,100.0,aparec,33.3,gravida,vitima,,Sonhei que eu estava grávida. Quem será a próxima vítima?,
386,soc,86.4,sai,45.5,car,27.3,,sai,,Sonhei que saí na mão com um urso.,
594,socorr,100.0,abrac,17.6,gent,17.6,socorro,,,Sonhei que um conhecido meu levava uma facada. Socorro!,
433,convers,100.0,gent,13.7,volt,9.6,conversava,,,Eu sonhei que conversava com ela.,
564,dor,100.0,cabec,14.3,grav,9.5,dor,,,Eu sonhei que tinha Elden Ring... que dor.,
576,gem,100.0,grav,100.0,livr,17.6,gemeos,gravida,,Sonhei que estava grávida de gêmeos. Acordei até assustada .,
203,conhec,100.0,pesso,9.4,fal,8.1,conhecia,,,Sonhei que eu conhecia a Sarah e a Ju.,
499,show,100.0,faz,11.2,chor,6.1,show,fazendo,,Sonhei que estava fazendo outro show do Tz .,
434,viaj,100.0,ia,13.2,amig,9.2,viajar,ia,,"Ai, que ódio! Sonhei que ia viajar com aquele desgraçado.",
84,ganh,100.0,sant,100.0,cear,66.7,ganhava,santos,,Sonhei que o Santos ganhava de três a dois.,
348,hack,100.0,instagr,25.9,celul,18.5,hackeada,,,Sonhei que a fanbase tinha sido hackeada. Acordei assustado.,
0,grav,100.0,menin,8.0,sonh,6.8,gravida,,,Sonhei que a Kourtney Kardashian estava grávida.,
399,morr,100.0,car,4.9,lembr,4.9,morrer,,,"Sonhei que conhecia a Gracie. Ai, meu Deus, quero morrer.",
636,bal,100.0,faz,15.4,comig,7.7,balada,,,Sonhei que estava na balada com o muitohumildee.,
637,trist,100.0,fiqu,12.4,cas,7.2,triste,,,Sonhei que meu melhor amigo era o Doyoung. Estou triste.,
203,conhec,100.0,pesso,9.4,fal,8.1,conhecido,,,"Sonhei que tinha conhecido o T3ddy, mas aí eu acordei.",
586,peg,100.0,amig,6.5,fog,6.5,pegava,,,Sonhei que eu pegava o Leo Picon. Bom dia.,
470,gatinh,100.0,adot,93.1,quer,10.3,gatinho,adotado,,Sonhei que eu tinha adotado um gatinho.,
250,ganh,100.0,gent,5.9,lind,5.9,ganhado,,,Sonhei que tinha ganhado um husky branco. ,
216,elev,100.0,despenc,75.0,comig,37.5,elevador,,,Eu literalmente sonhei que fui para o inferno de elevador.,
325,amig,100.0,anitt,100.0,fest,12.5,amiga,anitta,,Sonhei que Anitta era minha amiga íntima. De novo.,
663,now,100.0,speak,100.0,taylor,100.0,now,speak,taylor,Eu sonhei que a Taylor anunciava o Speak Now TV.,
448,cas,100.0,compr,4.2,fic,4.2,casando,,,Sonhei que estava casando.,
432,feit,100.0,fic,10.3,faz,7.7,feito,,,Sonhei que tinha feito harmonização facial.,
196,dorm,100.0,acord,7.2,cas,7.2,dormindo,,,"E quando dormi, ainda sonhei que estava dormindo. Ai ai.",
226,glor,100.0,groov,100.0,cas,22.2,gloria,groove,,Eu sonhei que era melhor amiga da Glória Groove.,
390,boa,100.0,faz,11.1,cas,10.0,boa,,,Sonhei que estava grávida e foi tão boa a sensação.,
163,cigarr,100.0,fum,92.3,compr,15.4,cigarro,fumava,,Sonhei que eu fumava um cigarro comum e gostava.,
0,grav,100.0,menin,8.0,sonh,6.8,gravida,,,Sonhei que estava grávida. Como apaga isso da memória?,
46,com,100.0,vontad,10.8,faz,9.6,comi,,,"Caramba, sonhei que comi muito a Anita, acordei apaixonado.",
233,namor,100.0,gent,3.7,acredit,1.9,namorava,,,Sonhei que eu namorava.,
515,entrav,100.0,cas,45.2,gat,12.9,entrava,,,Sonhei que eu entrava em uma seita satânica.,
0,grav,100.0,menin,8.0,sonh,6.8,gravida,,,Sonhei que a Gabi Teles estava grávida.,
122,rea,100.0,compr,16.9,mil,14.5,reais,,mil,Sonhei que gastei mil e setecentos reais em sushi.,
67,crossfit,100.0,faz,37.5,belez,12.5,crossfit,,,"Sonhei que tinha voltado para o CrossFit, que saudades.",
244,gusttav,100.0,lim,100.0,show,44.4,gusttavo,lima,,Sonhei que estava indo em um cruzeiro do Gusttavo Lima.,
373,fum,100.0,cigarr,10.9,bas,7.3,fumei,,,"Nossa, sonhei que fumei um com o Bookster .",
272,vid,100.0,namor,37.3,vi,15.3,video,,video,Sonhei que o Alanzoka me mandou postar vídeo.,
609,cai,75.0,porr,56.2,acab,6.2,caiam,,,Sonhei que minhas sobrancelhas caíam. Acordei tão assustada.,
370,connor,100.0,kit,100.0,namor,36.4,connor,kit,namorando,"Sonhei que estava namorando o Kit Connor, tô mal.",
661,chor,100.0,morr,55.2,dorm,9.0,chorei,morrido,,"Sonhei que a Isabella tinha morrido, nunca chorei tanto.",
615,odi,100.0,cas,14.7,menin,11.8,odio,,,Eu sonhei que estava treinando. Que ódio.,
638,lind,100.0,namor,82.8,menin,27.6,lindo,namorava,,Sonhei que namorava a Giu - foi lindo.,
330,dia,100.0,grav,40.0,cas,20.0,dia,gravida,,Sonhei que estava grávida mais uma vez. Bom dia.,
373,fum,100.0,cigarr,10.9,bas,7.3,fumando,,,E eu que sonhei que estava fumando um verdinho.,
140,aranh,100.0,hom,82.4,mulh,17.6,aranha,homem,,"Acordei feliz, sonhei que eu era o Homem-Aranha.",
137,enquadr,100.0,lev,60.0,engrac,20.0,enquadro,levado,,"Verdade, sonhei que tinha levado um enquadro .",
127,namor,100.0,menin,4.8,car,3.5,namorava,,,Sonhei que namorava a rdaedua . Meu sonho mesmo.,
639,sinal,100.0,namor,60.0,acho,10.0,sinal,namorando,,Sonhei que estava namorando. Será que é um sinal?,
378,perd,100.0,dia,8.5,chor,7.3,perdido,,,Sonhei que tinha perdido o Max.,
383,beij,100.0,car,6.2,pesso,6.2,beijando,,,Sonhei que estava beijando ela.,
244,gusttav,100.0,lim,100.0,show,44.4,gusttavo,lima,,Sonhei que eu era amiga do Gusttavo Lima.,
427,adot,100.0,beb,13.7,cachorr,7.8,adotado,,,Eu sonhei que fui adotado e estou tipo .,
32,mae,100.0,menin,9.5,ia,7.4,mae,,,Acordei em crise porque sonhei que minha mãe tinha .,
399,morr,100.0,car,4.9,lembr,4.9,morria,,,Sonhei que o Rodrigo morria.,
192,roub,100.0,celul,13.0,carr,7.2,roubaram,,,"Sonhei que roubaram meu computador, quase morri do coração.",
136,grav,100.0,aparec,1.1,gent,1.1,gravida,,,Eu sonhei que estava grávida.,
660,prim,100.0,cas,20.0,famil,11.8,primo,,,Sonhei que Guilherme Terreri era meu primo . Queria real.,
64,cancel,100.0,send,20.0,achand,10.0,cancelado,,,Sonhei que fui cancelado. O que é isso?,
235,tom,100.0,banh,8.3,holland,6.4,tom,,holland,Sonhei que o Tom Holland morreu.,
622,par,100.0,put,23.2,grav,8.5,pares,,,Sonhei que ela me dava três pares de tênis.,
640,kyli,100.0,jenn,85.7,amig,42.9,kylie,jenner,amiga,Sonhei que era amiga da Kylie Jenner.,
